model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,8,3533,226,4096,0.1,0.0,4644,761,8791.60095899988,1,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,9,3533,226,4096,0.2,0.0,4644,759,8395.038207999733,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,10,3533,226,4096,0.2,0.0,4644,759,8690.304166999795,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,11,3533,226,4096,0.2,0.0,4644,981,10940.368415999728,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,12,3533,226,4096,0.3,0.25,4644,977,11471.557917000155,1,0,1,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,13,3533,226,4096,0.3,0.125,4644,821,8112.793792000048,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,14,3533,226,4096,0.2,0.0,4644,993,11009.421624999959,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,15,3533,226,4096,0.3,0.125,4644,927,10515.13554200028,1,1,1,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,16,3533,226,4096,0.3,0.125,4644,1024,11713.550334000047,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,17,3533,226,4096,0.3,0.125,4644,792,9183.322584000052,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,18,3533,226,4096,0.2,0.0,4644,1005,9951.209416999973,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.94,coord_first,19,3533,226,4096,0.2,0.125,4644,1024,12028.179875000205,1,0,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,0,3533,226,4096,0.4,0.25,4644,980,11450.179291999802,1,1,1,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,1,3533,226,4096,0.0,0.0,4644,1024,10944.71920900014,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,2,3533,226,4096,0.2,0.125,4644,1024,9652.787374999889,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,3,3533,226,4096,0.3,0.125,4644,1024,10213.948832999904,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,4,3533,226,4096,0.3,0.125,4644,979,10835.933166999894,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,5,3533,226,4096,0.3,0.125,4644,1024,12075.746499999923,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,6,3533,226,4096,0.3,0.125,4644,1024,9875.27804199999,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,7,3533,226,4096,0.3,0.125,4644,1024,11534.383540999897,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,8,3533,226,4096,0.3,0.125,4644,1024,12726.096707999886,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,9,3533,226,4096,0.0,0.0,4644,1024,10414.518124999859,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,10,3533,226,4096,0.3,0.125,4644,1024,13564.369833,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,11,3533,226,4096,0.2,0.125,4644,1024,10117.187583000032,1,0,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,12,3533,226,4096,0.4,0.25,4644,1024,10593.448916999932,1,1,1,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,13,3533,226,4096,0.4,0.25,4644,1024,10958.805458999905,1,1,1,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,14,3533,226,4096,0.2,0.125,4644,1024,9149.154791,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,15,3533,226,4096,0.4,0.25,4644,1024,11285.890207999728,1,1,1,0,0,0,0,0,0,1
