model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
gpt-4.1-mini,openai,0.5,coord_first,5,3927,3928,8192,0.7,0.875,8219,1024,14043.289583999922,0,0,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.5,coord_first,6,3927,3928,8192,0.8,1.0,8219,1024,32476.940125000056,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,7,3927,3928,8192,0.8,1.0,8219,1024,22579.191333999916,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,8,3927,3928,8192,0.8,1.0,8219,1024,26399.392875000103,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,9,3927,3928,8192,0.8,1.0,8219,1024,13969.096291999904,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,10,3927,3928,8192,0.8,1.0,8219,1024,20527.406374999828,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,11,3927,3928,8192,0.8,1.0,8219,1024,21339.320916999895,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,12,3927,3928,8192,0.8,1.0,8219,1024,14709.146000000146,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,13,3927,3928,8192,0.8,1.0,8219,1024,17183.300749999944,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,14,3927,3928,8192,0.8,1.0,8219,1024,17579.31062500029,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,15,3927,3928,8192,0.9,1.0,8219,1024,20780.612665999797,0,1,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,16,3927,3928,8192,0.8,1.0,8219,1024,15062.521291999474,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,17,3927,3928,8192,0.8,1.0,8219,1024,17005.09187500029,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,18,3927,3928,8192,0.8,1.0,8219,1024,15960.013957999763,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,19,3927,3928,8192,0.8,1.0,8219,1024,20272.905875000106,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,0,3927,3928,8192,0.8,1.0,8218,1024,16740.031666999814,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,1,3927,3928,8192,0.8,1.0,8218,1024,16557.12625000001,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,2,3927,3928,8192,0.8,1.0,8218,1024,16814.005082999982,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,3,3927,3928,8192,0.8,1.0,8218,1024,19841.957459000012,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,4,3927,3928,8192,0.8,1.0,8218,1024,15951.107874999934,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,5,3927,3928,8192,0.8,1.0,8218,1024,16008.714667000277,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,6,3927,3928,8192,0.8,1.0,8218,1024,16240.407624999989,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,7,3927,3928,8192,0.7,0.875,8218,1024,19611.982540999634,0,0,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.5,reason_first,8,3927,3928,8192,0.9,1.0,8218,1024,20842.326250000042,0,1,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,9,3927,3928,8192,0.8,1.0,8218,1024,19296.588624999913,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,10,3927,3928,8192,0.7,0.875,8218,1024,33196.991582999995,0,0,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.5,reason_first,11,3927,3928,8192,0.7,0.875,8218,1024,16575.261041999966,0,0,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.5,reason_first,12,3927,3928,8192,0.8,1.0,8218,1024,22444.40462500006,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,13,3927,3928,8192,1.0,1.0,8218,1024,18547.94504200072,1,1,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,14,3927,3928,8192,0.8,1.0,8218,1024,18477.011082999525,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,15,3927,3928,8192,0.7,0.875,8218,1024,17604.04120899966,0,0,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.5,reason_first,16,3927,3928,8192,0.8,1.0,8218,1024,19799.37283399977,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,17,3927,3928,8192,0.8,1.0,8218,1024,19415.665417000127,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,18,3927,3928,8192,0.8,1.0,8218,1024,15571.28904199999,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,reason_first,19,3927,3928,8192,0.7,0.875,8218,1024,13890.87683300022,0,0,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.75,coord_first,0,5891,1964,8192,0.9,1.0,8195,1024,17486.498374999883,0,1,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,coord_first,1,5891,1964,8192,0.8,1.0,8195,1024,20745.9214590001,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,coord_first,2,5891,1964,8192,0.7,0.875,8195,1024,13136.623624999856,0,0,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.75,coord_first,3,5891,1964,8192,0.7,0.875,8195,1024,12651.665833000152,0,0,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.75,coord_first,4,5891,1964,8192,0.8,1.0,8195,1024,19395.59104199998,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,coord_first,5,5891,1964,8192,0.7,0.875,8195,1024,20650.76533299998,0,0,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.75,coord_first,6,5891,1964,8192,0.8,1.0,8195,1024,14323.855999999978,0,0,1,1,1,1,1,1,1,1
